"","ID","Date","Home","Away","Winner","Draw-1","Draw-2"
"6521",464859,2008-12-27,"West Brom","Tottenham","West Brom",NA,NA
"6522",464860,2008-12-27,"West Ham","Stoke City","West Ham",NA,NA
"6523",464861,2008-12-28,"Manchester United","Middlesbrough","Manchester United",NA,NA
"6524",464862,2008-12-29,"Hull","Aston Villa","Aston Villa",NA,NA
"6525",464863,2009-01-09,"Arsenal","Bolton","Arsenal",NA,NA
"6526",464864,2009-01-09,"Aston Villa","West Brom","Aston Villa",NA,NA
"6527",464865,2009-01-09,"Everton","Hull","Everton",NA,NA
"6528",464866,2009-01-09,"Middlesbrough","Sunderland",NA,"Middlesbrough","Sunderland"
"6529",464867,2009-01-09,"Newcastle","West Ham",NA,"Newcastle","West Ham"
"6530",464868,2009-01-09,"Stoke City","Liverpool",NA,"Stoke City","Liverpool"
"6531",464869,2009-01-10,"Manchester United","Chelsea","Manchester United",NA,NA
"6532",464870,2009-01-10,"Wigan","Tottenham","Wigan",NA,NA
"6533",464871,2009-01-13,"Manchester United","Wigan","Manchester United",NA,NA
"6534",464872,2009-01-16,"Blackburn","Newcastle","Blackburn",NA,NA
"6535",464873,2009-01-16,"Bolton","Manchester United","Manchester United",NA,NA
"6536",464874,2009-01-16,"Chelsea","Stoke City","Chelsea",NA,NA
"6537",464875,2009-01-16,"Hull","Arsenal","Arsenal",NA,NA
"6538",464876,2009-01-16,"Manchester City","Wigan","Manchester City",NA,NA
"6539",464877,2009-01-16,"Sunderland","Aston Villa","Aston Villa",NA,NA
"6540",464878,2009-01-16,"West Brom","Middlesbrough","West Brom",NA,NA
"6541",464879,2009-01-17,"Tottenham","Portsmouth",NA,"Tottenham","Portsmouth"
"6542",464880,2009-01-17,"West Ham","Fulham","West Ham",NA,NA
"6543",464881,2009-01-18,"Liverpool","Everton",NA,"Liverpool","Everton"
"6544",464882,2009-01-26,"Portsmouth","Aston Villa","Aston Villa",NA,NA
"6545",464883,2009-01-26,"Sunderland","Fulham","Sunderland",NA,NA
"6546",464884,2009-01-26,"Tottenham","Stoke City","Tottenham",NA,NA
"6547",464885,2009-01-26,"West Brom","Manchester United","Manchester United",NA,NA
"6548",464886,2009-01-27,"Blackburn","Bolton",NA,"Blackburn","Bolton"
"6549",464887,2009-01-27,"Chelsea","Middlesbrough","Chelsea",NA,NA
"6550",464888,2009-01-27,"Everton","Arsenal",NA,"Everton","Arsenal"
"6551",464889,2009-01-27,"Manchester City","Newcastle","Manchester City",NA,NA
"6552",464890,2009-01-27,"West Ham","Hull","West Ham",NA,NA
"6553",464891,2009-01-27,"Wigan","Liverpool",NA,"Wigan","Liverpool"
"6554",464892,2009-01-30,"Arsenal","West Ham",NA,"Arsenal","West Ham"
"6555",464893,2009-01-30,"Aston Villa","Wigan",NA,"Aston Villa","Wigan"
"6556",464894,2009-01-30,"Bolton","Tottenham","Bolton",NA,NA
"6557",464895,2009-01-30,"Fulham","Portsmouth","Fulham",NA,NA
"6558",464896,2009-01-30,"Hull","West Brom",NA,"Hull","West Brom"
"6559",464897,2009-01-30,"Manchester United","Everton","Manchester United",NA,NA
"6560",464898,2009-01-30,"Middlesbrough","Blackburn",NA,"Middlesbrough","Blackburn"
"6561",464899,2009-01-30,"Stoke City","Manchester City","Stoke City",NA,NA
"6562",464900,2009-01-31,"Liverpool","Chelsea","Liverpool",NA,NA
"6563",464901,2009-01-31,"Newcastle","Sunderland",NA,"Newcastle","Sunderland"
"6564",464902,2009-02-06,"Blackburn","Aston Villa","Aston Villa",NA,NA
"6565",464903,2009-02-06,"Chelsea","Hull",NA,"Chelsea","Hull"
"6566",464904,2009-02-06,"Everton","Bolton","Everton",NA,NA
"6567",464905,2009-02-06,"Manchester City","Middlesbrough","Manchester City",NA,NA
"6568",464906,2009-02-06,"Portsmouth","Liverpool","Liverpool",NA,NA
"6569",464907,2009-02-06,"Sunderland","Stoke City","Sunderland",NA,NA
"6570",464908,2009-02-06,"West Brom","Newcastle","Newcastle",NA,NA
"6571",464909,2009-02-06,"Wigan","Fulham",NA,"Wigan","Fulham"
"6572",464910,2009-02-07,"Tottenham","Arsenal",NA,"Tottenham","Arsenal"
"6573",464911,2009-02-07,"West Ham","Manchester United","Manchester United",NA,NA
"6574",464912,2009-02-13,"Portsmouth","Manchester City","Portsmouth",NA,NA
"6575",464913,2009-02-17,"Manchester United","Fulham","Manchester United",NA,NA
"6576",464914,2009-02-20,"Arsenal","Sunderland",NA,"Arsenal","Sunderland"
"6577",464915,2009-02-20,"Aston Villa","Chelsea","Chelsea",NA,NA
"6578",464916,2009-02-20,"Bolton","West Ham","Bolton",NA,NA
"6579",464917,2009-02-20,"Manchester United","Blackburn","Manchester United",NA,NA
"6580",464918,2009-02-20,"Middlesbrough","Wigan",NA,"Middlesbrough","Wigan"
"6581",464919,2009-02-20,"Stoke City","Portsmouth",NA,"Stoke City","Portsmouth"
"6582",464920,2009-02-21,"Fulham","West Brom","Fulham",NA,NA
"6583",464921,2009-02-21,"Liverpool","Manchester City",NA,"Liverpool","Manchester City"
"6584",464922,2009-02-21,"Newcastle","Everton",NA,"Newcastle","Everton"
"6585",464923,2009-02-22,"Hull","Tottenham","Tottenham",NA,NA
"6586",464924,2009-02-27,"Arsenal","Fulham",NA,"Arsenal","Fulham"
"6587",464925,2009-02-27,"Chelsea","Wigan","Chelsea",NA,NA
"6588",464926,2009-02-27,"Everton","West Brom","Everton",NA,NA
"6589",464927,2009-02-27,"Middlesbrough","Liverpool","Middlesbrough",NA,NA
"6590",464928,2009-02-28,"Aston Villa","Stoke City",NA,"Aston Villa","Stoke City"
"6591",464929,2009-02-28,"Bolton","Newcastle","Bolton",NA,NA
"6592",464930,2009-02-28,"Hull","Blackburn","Blackburn",NA,NA
"6593",464931,2009-02-28,"West Ham","Manchester City","West Ham",NA,NA
"6594",464932,2009-03-02,"Liverpool","Sunderland","Liverpool",NA,NA
"6595",464933,2009-03-02,"Portsmouth","Chelsea","Chelsea",NA,NA
"6596",464934,2009-03-02,"West Brom","Arsenal","Arsenal",NA,NA
"6597",464935,2009-03-03,"Blackburn","Everton",NA,"Blackburn","Everton"
"6598",464936,2009-03-03,"Fulham","Hull","Hull",NA,NA
"6599",464937,2009-03-03,"Manchester City","Aston Villa","Manchester City",NA,NA
"6600",464938,2009-03-03,"Newcastle","Manchester United","Manchester United",NA,NA
"6601",464939,2009-03-03,"Stoke City","Bolton","Stoke City",NA,NA
"6602",464940,2009-03-03,"Tottenham","Middlesbrough","Tottenham",NA,NA
"6603",464941,2009-03-03,"Wigan","West Ham","West Ham",NA,NA
"6604",464942,2009-03-06,"Sunderland","Tottenham",NA,"Sunderland","Tottenham"
"6605",464943,2009-03-10,"Fulham","Blackburn","Blackburn",NA,NA
"6606",464944,2009-03-13,"Arsenal","Blackburn","Arsenal",NA,NA
"6607",464945,2009-03-13,"Bolton","Fulham","Fulham",NA,NA
"6608",464946,2009-03-13,"Everton","Stoke City","Everton",NA,NA
"6609",464947,2009-03-13,"Hull","Newcastle",NA,"Hull","Newcastle"
"6610",464948,2009-03-13,"Manchester United","Liverpool","Liverpool",NA,NA
"6611",464949,2009-03-13,"Middlesbrough","Portsmouth",NA,"Middlesbrough","Portsmouth"
"6612",464950,2009-03-13,"Sunderland","Wigan","Wigan",NA,NA
"6613",464951,2009-03-14,"Aston Villa","Tottenham","Tottenham",NA,NA
"6614",464952,2009-03-14,"Chelsea","Manchester City","Chelsea",NA,NA
"6615",464953,2009-03-15,"West Ham","West Brom",NA,"West Ham","West Brom"
"6616",464954,2009-03-20,"Blackburn","West Ham",NA,"Blackburn","West Ham"
"6617",464955,2009-03-20,"Fulham","Manchester United","Fulham",NA,NA
"6618",464956,2009-03-20,"Newcastle","Arsenal","Arsenal",NA,NA
"6619",464957,2009-03-20,"Portsmouth","Everton","Portsmouth",NA,NA
"6620",464958,2009-03-20,"Stoke City","Middlesbrough","Stoke City",NA,NA
"6621",464959,2009-03-20,"Tottenham","Chelsea","Tottenham",NA,NA
"6622",464960,2009-03-20,"West Brom","Bolton",NA,"West Brom","Bolton"
"6623",464961,2009-03-21,"Liverpool","Aston Villa","Liverpool",NA,NA
"6624",464962,2009-03-21,"Manchester City","Sunderland","Manchester City",NA,NA
"6625",464963,2009-03-21,"Wigan","Hull","Wigan",NA,NA
"6626",464964,2009-04-03,"Arsenal","Manchester City","Arsenal",NA,NA
"6627",464965,2009-04-03,"Blackburn","Tottenham","Blackburn",NA,NA
"6628",464966,2009-04-03,"Bolton","Middlesbrough","Bolton",NA,NA
"6629",464967,2009-04-03,"Fulham","Liverpool","Liverpool",NA,NA
"6630",464968,2009-04-03,"Hull","Portsmouth",NA,"Hull","Portsmouth"
"6631",464969,2009-04-03,"Newcastle","Chelsea","Chelsea",NA,NA
"6632",464970,2009-04-03,"West Brom","Stoke City","Stoke City",NA,NA
"6633",464971,2009-04-03,"West Ham","Sunderland","West Ham",NA,NA
"6634",464972,2009-04-04,"Everton","Wigan","Everton",NA,NA
"6635",464973,2009-04-04,"Manchester United","Aston Villa","Manchester United",NA,NA
"6636",464974,2009-04-10,"Chelsea","Bolton","Chelsea",NA,NA
"6637",464975,2009-04-10,"Liverpool","Blackburn","Liverpool",NA,NA
"6638",464976,2009-04-10,"Middlesbrough","Hull","Middlesbrough",NA,NA
"6639",464977,2009-04-10,"Portsmouth","West Brom",NA,"Portsmouth","West Brom"
"6640",464978,2009-04-10,"Stoke City","Newcastle",NA,"Stoke City","Newcastle"
"6641",464979,2009-04-10,"Sunderland","Manchester United","Manchester United",NA,NA
"6642",464980,2009-04-10,"Tottenham","West Ham","Tottenham",NA,NA
"6643",464981,2009-04-10,"Wigan","Arsenal","Arsenal",NA,NA
"6644",464982,2009-04-11,"Aston Villa","Everton",NA,"Aston Villa","Everton"
"6645",464983,2009-04-11,"Manchester City","Fulham","Fulham",NA,NA
"6646",464984,2009-04-17,"Aston Villa","West Ham",NA,"Aston Villa","West Ham"
"6647",464985,2009-04-17,"Middlesbrough","Fulham",NA,"Middlesbrough","Fulham"
"6648",464986,2009-04-17,"Portsmouth","Bolton","Portsmouth",NA,NA
"6649",464987,2009-04-17,"Stoke City","Blackburn","Stoke City",NA,NA
"6650",464988,2009-04-17,"Sunderland","Hull","Sunderland",NA,NA
"6651",464989,2009-04-18,"Manchester City","West Brom","Manchester City",NA,NA
"6652",464990,2009-04-18,"Tottenham","Newcastle","Tottenham",NA,NA
"6653",464991,2009-04-20,"Liverpool","Arsenal",NA,"Liverpool","Arsenal"
"6654",464992,2009-04-21,"Chelsea","Everton",NA,"Chelsea","Everton"
"6655",464993,2009-04-21,"Manchester United","Portsmouth","Manchester United",NA,NA
"6656",464994,2009-04-24,"Bolton","Aston Villa",NA,"Bolton","Aston Villa"
"6657",464995,2009-04-24,"Everton","Manchester City","Manchester City",NA,NA
"6658",464996,2009-04-24,"Fulham","Stoke City","Fulham",NA,NA
"6659",464997,2009-04-24,"Hull","Liverpool","Liverpool",NA,NA
"6660",464998,2009-04-24,"Manchester United","Tottenham","Manchester United",NA,NA
"6661",464999,2009-04-24,"West Brom","Sunderland","West Brom",NA,NA
"6662",465000,2009-04-24,"West Ham","Chelsea","Chelsea",NA,NA
"6663",465001,2009-04-25,"Arsenal","Middlesbrough","Arsenal",NA,NA
"6664",465002,2009-04-25,"Blackburn","Wigan","Blackburn",NA,NA
"6665",465003,2009-04-26,"Newcastle","Portsmouth",NA,"Newcastle","Portsmouth"
"6666",465004,2009-05-01,"Chelsea","Fulham","Chelsea",NA,NA
"6667",465005,2009-05-01,"Manchester City","Blackburn","Manchester City",NA,NA
"6668",465006,2009-05-01,"Middlesbrough","Manchester United","Manchester United",NA,NA
"6669",465007,2009-05-01,"Portsmouth","Arsenal","Arsenal",NA,NA
"6670",465008,2009-05-01,"Stoke City","West Ham","West Ham",NA,NA
"6671",465009,2009-05-01,"Tottenham","West Brom","Tottenham",NA,NA
"6672",465010,2009-05-01,"Wigan","Bolton",NA,"Wigan","Bolton"
"6673",465011,2009-05-02,"Liverpool","Newcastle","Liverpool",NA,NA
"6674",465012,2009-05-02,"Sunderland","Everton","Everton",NA,NA
"6675",465013,2009-05-03,"Aston Villa","Hull","Aston Villa",NA,NA
"6676",465014,2009-05-08,"Blackburn","Portsmouth","Blackburn",NA,NA
"6677",465015,2009-05-08,"Bolton","Sunderland",NA,"Bolton","Sunderland"
"6678",465016,2009-05-08,"Everton","Tottenham",NA,"Everton","Tottenham"
"6679",465017,2009-05-08,"Fulham","Aston Villa","Fulham",NA,NA
"6680",465018,2009-05-08,"Hull","Stoke City","Stoke City",NA,NA
"6681",465019,2009-05-08,"West Brom","Wigan","West Brom",NA,NA
"6682",465020,2009-05-08,"West Ham","Liverpool","Liverpool",NA,NA
"6683",465021,2009-05-09,"Arsenal","Chelsea","Chelsea",NA,NA
"6684",465022,2009-05-09,"Manchester United","Manchester City","Manchester United",NA,NA
"6685",465023,2009-05-10,"Newcastle","Middlesbrough","Newcastle",NA,NA
"6686",465024,2009-05-12,"Wigan","Manchester United","Manchester United",NA,NA
"6687",465025,2009-05-15,"Bolton","Hull",NA,"Bolton","Hull"
"6688",465026,2009-05-15,"Everton","West Ham","Everton",NA,NA
"6689",465027,2009-05-15,"Manchester United","Arsenal",NA,"Manchester United","Arsenal"
"6690",465028,2009-05-15,"Middlesbrough","Aston Villa",NA,"Middlesbrough","Aston Villa"
"6691",465029,2009-05-15,"Newcastle","Fulham","Fulham",NA,NA
"6692",465030,2009-05-15,"Stoke City","Wigan","Stoke City",NA,NA
"6693",465031,2009-05-15,"Tottenham","Manchester City","Tottenham",NA,NA
"6694",465032,2009-05-16,"Chelsea","Blackburn","Chelsea",NA,NA
"6695",465033,2009-05-16,"West Brom","Liverpool","Liverpool",NA,NA
"6696",465034,2009-05-17,"Portsmouth","Sunderland","Portsmouth",NA,NA
"6697",465035,2009-05-23,"Arsenal","Stoke City","Arsenal",NA,NA
"6698",465036,2009-05-23,"Aston Villa","Newcastle","Aston Villa",NA,NA
"6699",465037,2009-05-23,"Blackburn","West Brom",NA,"Blackburn","West Brom"
"6700",465038,2009-05-23,"Fulham","Everton","Everton",NA,NA
"6701",465039,2009-05-23,"Hull","Manchester United","Manchester United",NA,NA
"6702",465040,2009-05-23,"Liverpool","Tottenham","Liverpool",NA,NA
"6703",465041,2009-05-23,"Manchester City","Bolton","Manchester City",NA,NA
"6704",465042,2009-05-23,"Sunderland","Chelsea","Chelsea",NA,NA
"6705",465043,2009-05-23,"West Ham","Middlesbrough","West Ham",NA,NA
"6706",465044,2009-05-23,"Wigan","Portsmouth","Wigan",NA,NA
"6707",464225,2009-08-14,"Aston Villa","Wigan","Wigan",NA,NA
"6708",464226,2009-08-14,"Blackburn","Manchester City","Manchester City",NA,NA
"6709",464227,2009-08-14,"Bolton","Sunderland","Sunderland",NA,NA
"6710",464228,2009-08-14,"Chelsea","Hull","Chelsea",NA,NA
"6711",464229,2009-08-14,"Everton","Arsenal","Arsenal",NA,NA
"6712",464230,2009-08-14,"Portsmouth","Fulham","Fulham",NA,NA
"6713",464231,2009-08-14,"Stoke City","Burnley","Stoke City",NA,NA
"6714",464232,2009-08-14,"Wolves","West Ham","West Ham",NA,NA
"6715",464233,2009-08-15,"Manchester United","Birmingham","Manchester United",NA,NA
"6716",464234,2009-08-15,"Tottenham","Liverpool","Tottenham",NA,NA
"6717",464235,2009-08-17,"Sunderland","Chelsea","Chelsea",NA,NA
"6718",464236,2009-08-17,"Wigan","Wolves","Wolves",NA,NA
"6719",464237,2009-08-18,"Birmingham","Portsmouth","Birmingham",NA,NA
"6720",464238,2009-08-18,"Burnley","Manchester United","Burnley",NA,NA
"6721",464239,2009-08-18,"Hull","Tottenham","Tottenham",NA,NA
"6722",464240,2009-08-18,"Liverpool","Stoke City","Liverpool",NA,NA
"6723",464241,2009-08-21,"Arsenal","Portsmouth","Arsenal",NA,NA
"6724",464242,2009-08-21,"Birmingham","Stoke City",NA,"Birmingham","Stoke City"
"6725",464243,2009-08-21,"Hull","Bolton","Hull",NA,NA
"6726",464244,2009-08-21,"Manchester City","Wolves","Manchester City",NA,NA
"6727",464245,2009-08-21,"Sunderland","Blackburn","Sunderland",NA,NA
"6728",464246,2009-08-21,"Wigan","Manchester United","Manchester United",NA,NA
"6729",464247,2009-08-22,"Burnley","Everton","Burnley",NA,NA
"6730",464248,2009-08-22,"Fulham","Chelsea","Chelsea",NA,NA
"6731",464249,2009-08-22,"West Ham","Tottenham","Tottenham",NA,NA
"6732",464250,2009-08-23,"Liverpool","Aston Villa","Aston Villa",NA,NA
"6733",464251,2009-08-28,"Blackburn","West Ham",NA,"Blackburn","West Ham"
"6734",464252,2009-08-28,"Bolton","Liverpool","Liverpool",NA,NA
"6735",464253,2009-08-28,"Chelsea","Burnley","Chelsea",NA,NA
"6736",464254,2009-08-28,"Manchester United","Arsenal","Manchester United",NA,NA
"6737",464255,2009-08-28,"Stoke City","Sunderland","Stoke City",NA,NA
"6738",464256,2009-08-28,"Tottenham","Birmingham","Tottenham",NA,NA
"6739",464257,2009-08-28,"Wolves","Hull",NA,"Wolves","Hull"
"6740",464258,2009-08-29,"Aston Villa","Fulham","Aston Villa",NA,NA
"6741",464259,2009-08-29,"Everton","Wigan","Everton",NA,NA
"6742",464260,2009-08-29,"Portsmouth","Manchester City","Manchester City",NA,NA
"6743",464261,2009-09-11,"Blackburn","Wolves","Blackburn",NA,NA
"6744",464262,2009-09-11,"Liverpool","Burnley","Liverpool",NA,NA
"6745",464263,2009-09-11,"Manchester City","Arsenal","Manchester City",NA,NA
"6746",464264,2009-09-11,"Portsmouth","Bolton","Bolton",NA,NA
"6747",464265,2009-09-11,"Stoke City","Chelsea","Chelsea",NA,NA
"6748",464266,2009-09-11,"Sunderland","Hull","Sunderland",NA,NA
"6749",464267,2009-09-11,"Tottenham","Manchester United","Manchester United",NA,NA
"6750",464268,2009-09-11,"Wigan","West Ham","Wigan",NA,NA
"6751",464269,2009-09-12,"Birmingham","Aston Villa","Aston Villa",NA,NA
"6752",464270,2009-09-12,"Fulham","Everton","Fulham",NA,NA
"6753",464271,2009-09-18,"Arsenal","Wigan","Arsenal",NA,NA
"6754",464272,2009-09-18,"Aston Villa","Portsmouth","Aston Villa",NA,NA
"6755",464273,2009-09-18,"Bolton","Stoke City",NA,"Bolton","Stoke City"
"6756",464274,2009-09-18,"Burnley","Sunderland","Burnley",NA,NA
"6757",464275,2009-09-18,"Hull","Birmingham","Birmingham",NA,NA
"6758",464276,2009-09-18,"West Ham","Liverpool","Liverpool",NA,NA
"6759",464277,2009-09-19,"Chelsea","Tottenham","Chelsea",NA,NA
"6760",464278,2009-09-19,"Everton","Blackburn","Everton",NA,NA
"6761",464279,2009-09-19,"Manchester United","Manchester City","Manchester United",NA,NA
"6762",464280,2009-09-19,"Wolves","Fulham","Wolves",NA,NA
"6763",464281,2009-09-25,"Birmingham","Bolton","Bolton",NA,NA
"6764",464282,2009-09-25,"Blackburn","Aston Villa","Blackburn",NA,NA
"6765",464283,2009-09-25,"Fulham","Arsenal","Arsenal",NA,NA
"6766",464284,2009-09-25,"Liverpool","Hull","Liverpool",NA,NA
"6767",464285,2009-09-25,"Portsmouth","Everton","Everton",NA,NA
"6768",464286,2009-09-25,"Stoke City","Manchester United","Manchester United",NA,NA
"6769",464287,2009-09-25,"Tottenham","Burnley","Tottenham",NA,NA
"6770",464288,2009-09-25,"Wigan","Chelsea","Wigan",NA,NA
"6771",464289,2009-09-26,"Sunderland","Wolves","Sunderland",NA,NA
"6772",464290,2009-09-27,"Manchester City","West Ham","Manchester City",NA,NA
"6773",464291,2009-10-02,"Bolton","Tottenham",NA,"Bolton","Tottenham"
"6774",464292,2009-10-02,"Burnley","Birmingham","Burnley",NA,NA
"6775",464293,2009-10-02,"Hull","Wigan","Hull",NA,NA
"6776",464294,2009-10-02,"Manchester United","Sunderland",NA,"Manchester United","Sunderland"
"6777",464295,2009-10-02,"Wolves","Portsmouth","Portsmouth",NA,NA
"6778",464296,2009-10-03,"Arsenal","Blackburn","Arsenal",NA,NA
"6779",464297,2009-10-03,"Chelsea","Liverpool","Chelsea",NA,NA
"6780",464298,2009-10-03,"Everton","Stoke City",NA,"Everton","Stoke City"
"6781",464299,2009-10-03,"West Ham","Fulham",NA,"West Ham","Fulham"
"6782",464300,2009-10-04,"Aston Villa","Manchester City",NA,"Aston Villa","Manchester City"
"6783",464301,2009-10-16,"Arsenal","Birmingham","Arsenal",NA,NA
"6784",464302,2009-10-16,"Aston Villa","Chelsea","Aston Villa",NA,NA
"6785",464303,2009-10-16,"Everton","Wolves",NA,"Everton","Wolves"
"6786",464304,2009-10-16,"Manchester United","Bolton","Manchester United",NA,NA
"6787",464305,2009-10-16,"Portsmouth","Tottenham","Tottenham",NA,NA
"6788",464306,2009-10-16,"Stoke City","West Ham","Stoke City",NA,NA
"6789",464307,2009-10-16,"Sunderland","Liverpool","Sunderland",NA,NA
"6790",464308,2009-10-17,"Blackburn","Burnley","Blackburn",NA,NA
"6791",464309,2009-10-17,"Wigan","Manchester City",NA,"Wigan","Manchester City"
"6792",464310,2009-10-18,"Fulham","Hull","Fulham",NA,NA
"6793",464311,2009-10-23,"Birmingham","Sunderland","Birmingham",NA,NA
"6794",464312,2009-10-23,"Burnley","Wigan","Wigan",NA,NA
"6795",464313,2009-10-23,"Chelsea","Blackburn","Chelsea",NA,NA
"6796",464314,2009-10-23,"Hull","Portsmouth",NA,"Hull","Portsmouth"
"6797",464315,2009-10-23,"Tottenham","Stoke City","Stoke City",NA,NA
"6798",464316,2009-10-23,"Wolves","Aston Villa",NA,"Wolves","Aston Villa"
"6799",464317,2009-10-24,"Bolton","Everton","Bolton",NA,NA
"6800",464318,2009-10-24,"Liverpool","Manchester United","Liverpool",NA,NA
"6801",464319,2009-10-24,"Manchester City","Fulham",NA,"Manchester City","Fulham"
"6802",464320,2009-10-24,"West Ham","Arsenal",NA,"West Ham","Arsenal"
"6803",464321,2009-10-30,"Arsenal","Tottenham","Arsenal",NA,NA
"6804",464322,2009-10-30,"Bolton","Chelsea","Chelsea",NA,NA
"6805",464323,2009-10-30,"Burnley","Hull","Burnley",NA,NA
"6806",464324,2009-10-30,"Everton","Aston Villa",NA,"Everton","Aston Villa"
"6807",464325,2009-10-30,"Fulham","Liverpool","Fulham",NA,NA
"6808",464326,2009-10-30,"Manchester United","Blackburn","Manchester United",NA,NA
"6809",464327,2009-10-30,"Portsmouth","Wigan","Portsmouth",NA,NA
"6810",464328,2009-10-30,"Stoke City","Wolves",NA,"Stoke City","Wolves"
"6811",464329,2009-10-30,"Sunderland","West Ham",NA,"Sunderland","West Ham"
"6812",464330,2009-10-31,"Birmingham","Manchester City",NA,"Birmingham","Manchester City"
"6813",464331,2009-11-03,"West Ham","Aston Villa","West Ham",NA,NA
"6814",464332,2009-11-06,"Aston Villa","Bolton","Aston Villa",NA,NA
"6815",464333,2009-11-06,"Blackburn","Portsmouth","Blackburn",NA,NA
"6816",464334,2009-11-06,"Manchester City","Burnley",NA,"Manchester City","Burnley"
